index,Class,score,video_x
460_3_193,6,0.5754947648201992,460_3
460_3_194,6,0.576754391516941,460_3
460_3_195,6,0.5786793013477612,460_3
460_3_196,6,0.5821979373764915,460_3
460_3_197,6,0.5836839842478528,460_3
460_3_198,6,0.5849256005485514,460_3
460_3_199,6,0.5879385550179607,460_3
460_3_200,6,0.5887596825480824,460_3
460_3_201,6,0.5900208812339912,460_3
460_3_202,6,0.5934509715245898,460_3
460_3_203,6,0.5950297109894208,460_3
460_3_204,6,0.5952593986040172,460_3
460_3_205,6,0.5975658802403848,460_3
460_3_206,6,0.5980113153024939,460_3
460_3_207,6,0.5984550552519984,460_3
460_3_208,6,0.6010205690074896,460_3
460_3_209,6,0.6031107808626274,460_3
460_3_210,6,0.6054270924069364,460_3
460_3_211,6,0.610497367300623,460_3
460_3_212,6,0.612910896160794,460_3
460_3_213,6,0.6137884345764087,460_3
460_3_214,5,0.6161485420149045,460_3
460_3_215,5,0.6168889579682005,460_3
460_3_216,5,0.6189581822504876,460_3
460_3_217,5,0.6227183571715632,460_3
460_3_218,5,0.6243622303372077,460_3
460_3_219,5,0.6257819727276607,460_3
460_3_220,5,0.6296601617928969,460_3
460_3_221,5,0.6316573565551092,460_3
460_3_222,5,0.6333900524803712,460_3
460_3_223,5,0.6377517682957033,460_3
460_3_224,5,0.639823176806198,460_3
460_3_225,5,0.6413603329560941,460_3
460_3_226,5,0.6449846484810621,460_3
460_3_227,5,0.6470965022845004,460_3
460_3_228,5,0.6505719839430694,460_3
460_3_229,5,0.6582984157567108,460_3
460_3_230,5,0.6622102618980293,460_3
460_3_231,5,0.665877703259229,460_3
460_3_232,5,0.6719427704301543,460_3
460_3_233,5,0.6744207836903303,460_3
460_3_234,5,0.6775198691099577,460_3
460_3_235,5,0.684488414675731,460_3
460_3_236,5,0.6861502828060305,460_3
460_3_237,5,0.6885976813386879,460_3
460_3_238,5,0.6952607834548507,460_3
460_3_239,5,0.6974685665101329,460_3
460_3_240,5,0.7018163936153624,460_3
460_3_241,5,0.7091990707063708,460_3
460_3_242,5,0.7120629648333875,460_3
460_3_243,5,0.7144192763260121,460_3
460_3_244,5,0.7179024487080242,460_3
460_3_245,5,0.7192761209242143,460_3
460_3_246,5,0.7205545280254074,460_3
460_3_247,5,0.7259402398480078,460_3
460_3_248,5,0.7291199200806561,460_3
460_3_249,5,0.7324268829307566,460_3
460_3_250,5,0.7382003780043326,460_3
460_3_251,5,0.7422763706666596,460_3
460_3_252,5,0.7466905275697718,460_3
460_3_253,5,0.7540749338038281,460_3
460_3_254,5,0.758273976131055,460_3
460_3_255,5,0.7609307737275707,460_3
460_3_256,5,0.7659029184496219,460_3
460_3_257,5,0.7675375718824119,460_3
460_3_258,6,0.7695062726484715,460_3
460_3_259,6,0.7724895427578703,460_3
460_3_260,6,0.7723665122450086,460_3
460_3_261,6,0.7722408330144489,460_3
460_3_262,6,0.7743073545886981,460_3
460_3_263,6,0.7743083676781682,460_3
460_3_264,6,0.7744343401798891,460_3
460_3_265,6,0.7774073272460867,460_3
460_3_266,6,0.7789350744538169,460_3
460_3_267,6,0.7803528024288059,460_3
460_3_268,6,0.7863208910459302,460_3
460_3_269,6,0.7912621053875469,460_3
460_3_270,6,0.7965399793842632,460_3
460_3_271,6,0.8060570170935607,460_3
460_3_272,6,0.8146393947281964,460_3
460_3_273,6,0.8227432609827735,460_3
460_3_274,6,0.8346254997301202,460_3
460_3_275,6,0.8418144159374598,460_3
460_3_276,6,0.8457474019296111,460_3
460_3_277,6,0.8503825200158067,460_3
460_3_278,6,0.8519174187199673,460_3
460_3_279,6,0.8515285760032637,460_3
460_3_280,6,0.8517006631096832,460_3
460_3_281,6,0.850596909892296,460_3
460_3_282,6,0.8513281951555319,460_3
460_3_283,6,0.8582101888190062,460_3
460_3_284,6,0.8642697560332983,460_3
460_3_285,6,0.8723817733601279,460_3
460_3_286,6,0.8881096510420946,460_3
460_3_287,6,0.8980089365973397,460_3
460_3_288,6,0.9065478315042024,460_3
460_3_289,6,0.92283642520228,460_3
460_3_290,6,0.9330519777292596,460_3
460_3_291,6,0.9424742736045896,460_3
460_3_292,6,0.9708374741113328,460_3
460_3_293,6,0.9866436446520378,460_3
460_3_294,6,1.0,460_3
461_3_1,5,0.4292264567558493,461_3
461_3_2,5,0.4293077576262871,461_3
461_3_3,5,0.4306102057803379,461_3
461_3_4,5,0.4390527941867174,461_3
461_3_5,5,0.4453381563290894,461_3
461_3_6,5,0.4509707273650579,461_3
461_3_7,5,0.4601139381145415,461_3
461_3_8,5,0.4698758145220262,461_3
461_3_9,5,0.4786996079419467,461_3
461_3_10,5,0.4906527462713324,461_3
461_3_11,5,0.5001655058664052,461_3
461_3_12,5,0.5087000604175622,461_3
461_3_13,5,0.5179840672173104,461_3
461_3_14,5,0.523291483027273,461_3
461_3_15,5,0.5271178466301485,461_3
461_3_16,5,0.5321391456367723,461_3
461_3_17,5,0.536474436571234,461_3
461_3_18,5,0.539469058920572,461_3
461_3_19,5,0.5470010466559312,461_3
461_3_20,5,0.5492881319618961,461_3
461_3_21,5,0.550297677413143,461_3
461_3_22,5,0.5506916033483187,461_3
461_3_23,5,0.5475094308319564,461_3
461_3_24,5,0.5496770339501351,461_3
461_3_25,5,0.5629572382790451,461_3
461_3_26,5,0.5740264123567382,461_3
461_3_27,5,0.5815896422669635,461_3
461_3_28,5,0.5881592859786271,461_3
461_3_29,5,0.5913437073096832,461_3
461_3_30,5,0.5921598292079189,461_3
461_3_31,5,0.5951534638314873,461_3
461_3_32,6,0.5961311119997286,461_3
461_3_33,6,0.597367638640053,461_3
461_3_34,6,0.6013353034800377,461_3
461_3_35,6,0.6029779571314899,461_3
461_3_36,6,0.6030383162293622,461_3
461_3_37,6,0.6049074632747908,461_3
461_3_38,6,0.6057844819275242,461_3
461_3_39,6,0.60419694833258,461_3
461_3_40,6,0.6022984961425395,461_3
461_3_41,6,0.6001078243575022,461_3
461_3_42,6,0.5976372633979328,461_3
461_3_43,6,0.5983136152995114,461_3
461_3_44,6,0.599054497186964,461_3
461_3_45,6,0.6023144535079974,461_3
461_3_46,6,0.6099057770428624,461_3
461_3_47,6,0.613907820156089,461_3
461_3_48,6,0.6179069582419778,461_3
461_3_49,6,0.6257693149916468,461_3
461_3_50,6,0.6301318653755743,461_3
461_3_51,6,0.6341141507085695,461_3
461_3_52,6,0.6405845141790665,461_3
461_3_53,6,0.643321745802147,461_3
461_3_54,6,0.6464366587014789,461_3
461_3_55,6,0.6575736768422371,461_3
461_3_56,6,0.6655846876109495,461_3
461_3_57,6,0.6741222011672325,461_3
461_3_58,6,0.6868077506273111,461_3
461_3_59,6,0.691127245474739,461_3
461_3_60,6,0.6904779504246301,461_3
461_3_61,6,0.6902060095551692,461_3
461_3_62,6,0.6887550474780038,461_3
461_3_63,6,0.6891435247686608,461_3
461_3_64,6,0.6921361751230781,461_3
461_3_65,6,0.6917151719859926,461_3
461_3_66,6,0.6914586097327569,461_3
461_3_67,6,0.6945542747148961,461_3
461_3_68,6,0.6948425890731047,461_3
461_3_69,6,0.6950193985899871,461_3
461_3_70,6,0.697214990492719,461_3
461_3_71,6,0.6985736970144296,461_3
461_3_72,6,0.700401271574205,461_3
461_3_73,6,0.7061551814715521,461_3
461_3_74,6,0.7115702350975135,461_3
461_3_75,6,0.7178370606391384,461_3
461_3_76,6,0.7282189591745876,461_3
461_3_77,6,0.7331521938387524,461_3
461_3_78,6,0.7370473695082069,461_3
461_3_79,6,0.7443662523754473,461_3
461_3_80,6,0.7510793366777719,461_3
461_3_81,6,0.7586836945938038,461_3
461_3_82,6,0.7688109488459514,461_3
461_3_83,6,0.7727325674570755,461_3
461_3_84,6,0.7753226294797233,461_3
461_3_85,6,0.7783894670774731,461_3
461_3_86,6,0.7777668761686396,461_3
461_3_87,6,0.7767518452901268,461_3
461_3_88,6,0.7785538293163441,461_3
461_3_89,6,0.7818894194379953,461_3
461_3_90,6,0.7894421759472043,461_3
461_3_91,6,0.8104117506589985,461_3
461_3_92,6,0.8291825912259447,461_3
461_3_93,6,0.844769293627996,461_3
461_3_94,6,0.8627656859583195,461_3
461_3_95,6,0.8767194680313126,461_3
461_3_96,6,0.892062886976853,461_3
461_3_97,6,0.9214936148334236,461_3
461_3_98,6,0.9417236016148408,461_3
461_3_99,6,0.954030058542672,461_3
461_3_100,6,0.974221468774338,461_3
461_3_101,6,0.9882114574850488,461_3
461_3_102,6,1.0,461_3
461_3_103,6,0.976998523160476,461_3
461_3_104,6,0.9507803441160172,461_3
461_3_105,6,0.9269075864467552,461_3
461_3_106,6,0.9011600125207226,461_3
461_3_107,6,0.8813538088682191,461_3
461_3_108,6,0.8675063348962686,461_3
461_3_109,6,0.8553179441919261,461_3
461_3_110,6,0.8413629303682255,461_3
461_3_111,6,0.8304724673608475,461_3
461_3_112,6,0.8241687396857649,461_3
461_3_113,6,0.8193311960270746,461_3
461_3_114,6,0.8170278820620893,461_3
461_3_115,6,0.8178582845591,461_3
461_3_116,6,0.8140580923705154,461_3
461_3_117,6,0.8092172380628295,461_3
461_3_118,6,0.8091182265069614,461_3
461_3_119,6,0.8076915038515533,461_3
461_3_120,6,0.805340673704509,461_3
461_3_121,6,0.8080672663274822,461_3
461_3_122,6,0.8059501500221906,461_3
461_3_123,6,0.8005417915695587,461_3
461_3_124,6,0.7928854806559948,461_3
461_3_125,6,0.7819651775855614,461_3
461_3_126,6,0.7713289647748311,461_3
461_3_127,6,0.7632273782569241,461_3
461_3_128,6,0.7554078462745661,461_3
461_3_129,6,0.7479481562749195,461_3
461_3_130,6,0.7446400390290955,461_3
461_3_131,5,0.7412784390419112,461_3
461_3_132,5,0.738441663901682,461_3
461_3_133,5,0.7385025902180704,461_3
461_3_134,5,0.7341101522341551,461_3
461_3_135,5,0.7285440543026107,461_3
461_3_136,5,0.72312786463261,461_3
461_3_137,5,0.7146896084963188,461_3
461_3_138,5,0.7042459598622628,461_3
461_3_139,5,0.6960270478284409,461_3
461_3_140,5,0.6852289801604128,461_3
461_3_141,5,0.6725299040477788,461_3
461_3_142,5,0.6629441044543785,461_3
461_3_143,5,0.6513166308454574,461_3
461_3_144,5,0.6382754100211676,461_3
461_3_145,5,0.6278954032935047,461_3
461_3_146,5,0.6169539975140104,461_3
461_3_147,5,0.6059736913206515,461_3
461_3_148,5,0.6001658367797662,461_3
461_3_149,5,0.5965631920934586,461_3
461_3_150,5,0.5990367812919211,461_3
461_3_151,5,0.6115116034379204,461_3
461_3_152,5,0.6215313807279819,461_3
461_3_153,5,0.6312654938349207,461_3
461_3_154,5,0.6426522282572071,461_3
461_3_155,5,0.6438913927265393,461_3
461_3_156,6,0.6428711086074199,461_3
461_3_157,6,0.6441742844713503,461_3
461_3_158,6,0.6401931946634107,461_3
461_3_159,6,0.6352861282664233,461_3
461_3_160,6,0.6368238172200646,461_3
461_3_161,6,0.633744324654592,461_3
461_3_162,6,0.6288790025391644,461_3
461_3_163,6,0.62727773643072,461_3
461_3_164,6,0.6210260161930661,461_3
461_3_165,6,0.6149635249747145,461_3
461_3_166,6,0.6116549506657138,461_3
461_3_167,5,0.6065840942054805,461_3
461_3_168,5,0.6014904480623233,461_3
461_3_169,5,0.6003651117888975,461_3
461_3_170,5,0.5956601259495165,461_3
461_3_171,5,0.5906126020372564,461_3
461_3_172,5,0.5863605988781349,461_3
461_3_173,5,0.578351078868466,461_3
461_3_174,5,0.5702233394448457,461_3
461_3_175,5,0.5642559577752797,461_3
461_3_176,5,0.5576109204285753,461_3
461_3_177,5,0.5512398386703601,461_3
461_3_178,5,0.5467826831167544,461_3
461_3_179,5,0.5391060387579583,461_3
461_3_180,5,0.5337973767243427,461_3
461_3_181,5,0.5347822516011647,461_3
461_3_182,5,0.5357143223608196,461_3
461_3_183,5,0.5355719949948354,461_3
461_3_184,5,0.5396976052881828,461_3
461_3_185,5,0.5411311271595904,461_3
461_3_186,5,0.5406661700534774,461_3
461_3_187,5,0.5399884860817428,461_3
461_3_188,5,0.5343121680357867,461_3
461_3_189,5,0.5285982741970332,461_3
461_3_190,5,0.5252746394540113,461_3
461_3_191,5,0.5203420735476385,461_3
461_3_192,5,0.5149914408610798,461_3
461_3_193,5,0.5127269744349088,461_3
461_3_194,5,0.5080706345658659,461_3
461_3_195,5,0.5038984768772827,461_3
461_3_196,5,0.5010568113289922,461_3
461_3_197,5,0.4971373019500105,461_3
461_3_198,5,0.4923996966907764,461_3
461_3_199,5,0.4892956594813906,461_3
461_3_200,5,0.4848752805348888,461_3
461_3_201,5,0.4802110080160823,461_3
461_3_202,5,0.4784662570445817,461_3
461_3_203,5,0.4763956838840822,461_3
461_3_204,5,0.473456335037718,461_3
461_3_205,5,0.4734282106273489,461_3
461_3_206,5,0.4719047707740016,461_3
461_3_207,5,0.469305401785589,461_3
461_3_208,5,0.4676641030152652,461_3
461_3_209,5,0.464397996275302,461_3
461_3_210,5,0.4604456736451864,461_3
461_3_211,5,0.4625225332404684,461_3
461_3_212,5,0.4631135986905057,461_3
461_3_213,5,0.4618430487315765,461_3
461_3_214,5,0.4636053779054404,461_3
461_3_215,5,0.4639391702202103,461_3
461_3_216,5,0.4620618686382597,461_3
461_3_217,5,0.4629113434993179,461_3
461_3_218,5,0.460447521081137,461_3
461_3_219,5,0.4571087156586713,461_3
461_3_220,5,0.4560438420725607,461_3
461_3_221,5,0.4526475801708652,461_3
461_3_222,5,0.4504664444096049,461_3
461_3_223,5,0.4524378264410092,461_3
461_3_224,5,0.448839663798355,461_3
461_3_225,5,0.4443282146719356,461_3
461_3_226,5,0.4428562094926981,461_3
461_3_227,5,0.4388658391388526,461_3
461_3_228,5,0.4338977396968776,461_3
461_3_229,6,0.430891733347809,461_3
461_3_230,6,0.4253495541689659,461_3
461_3_231,6,0.4198372648816069,461_3
461_3_232,6,0.417457350689008,461_3
461_3_233,6,0.4136174482936898,461_3
461_3_234,6,0.4098986525977298,461_3
461_3_235,5,0.4123302353773302,461_3
461_3_236,5,0.4127314197211781,461_3
461_3_237,5,0.4084567833301771,461_3
461_3_238,5,0.4046212950685666,461_3
461_3_239,5,0.3944000394293494,461_3
461_3_240,5,0.3836736191145209,461_3
461_3_241,5,0.3764454518107136,461_3
461_3_242,5,0.3667830615587248,461_3
461_3_243,5,0.3565353102406372,461_3
461_3_244,5,0.3498789991580109,461_3
461_3_245,5,0.3405050211654369,461_3
461_3_246,5,0.331267333909658,461_3
461_3_247,5,0.3249726464897197,461_3
461_3_248,5,0.3177423798007868,461_3
461_3_249,5,0.3107800288877668,461_3
461_3_250,5,0.3075726006841531,461_3
461_3_251,5,0.3064747429612625,461_3
461_3_252,5,0.3102626409004265,461_3
461_3_253,5,0.3207397879658997,461_3
461_3_254,5,0.3262817007082377,461_3
461_3_255,5,0.3279475933925591,461_3
461_3_256,5,0.3321046406843296,461_3
461_3_257,5,0.3334353756187742,461_3
461_3_258,5,0.3336949780593744,461_3
461_3_259,6,0.3359917030885931,461_3
461_3_260,6,0.3329573391338093,461_3
461_3_261,6,0.3280506263437056,461_3
461_3_262,6,0.3268204838795484,461_3
461_3_263,6,0.3235948897698176,461_3
461_3_264,6,0.3204880653821741,461_3
461_3_265,6,0.3167576644275797,461_3
461_3_266,6,0.3110031203622048,461_3
461_3_267,6,0.3050581183372192,461_3
461_3_268,6,0.3012710005039056,461_3
461_3_269,6,0.2949978788012013,461_3
461_3_270,6,0.2892115979717098,461_3
461_3_271,6,0.2868646728431122,461_3
461_3_272,6,0.2828912486151884,461_3
461_3_273,6,0.2803591983458392,461_3
461_3_274,6,0.2809043175717676,461_3
461_3_275,6,0.2773797601463552,461_3
461_3_276,6,0.2741349469870316,461_3
461_3_277,6,0.2744150346921898,461_3
461_3_278,6,0.2706487125822511,461_3
461_3_279,6,0.2663318308276787,461_3
461_3_280,6,0.2633361383414354,461_3
461_3_281,6,0.2588224875374559,461_3
461_3_282,6,0.2552786894577958,461_3
461_3_283,6,0.2553169641796955,461_3
461_3_284,6,0.2530429541181878,461_3
461_3_285,6,0.2496578041410128,461_3
461_3_286,6,0.2499292086890274,461_3
461_3_287,6,0.2487952934225963,461_3
461_3_288,6,0.2473967760080208,461_3
461_3_289,6,0.2500499020108212,461_3
461_3_290,6,0.2488471412603571,461_3
461_3_291,6,0.2443087894331176,461_3
461_3_292,6,0.2417454351231548,461_3
461_3_293,6,0.2354564692684774,461_3
461_3_294,6,0.2297309927651869,461_3
461_3_295,6,0.2275045678135493,461_3
461_3_296,6,0.2236165616335391,461_3
461_3_297,6,0.2207187598893417,461_3
461_3_298,6,0.2152199959626778,461_3
461_3_299,6,0.2113979836459255,461_3
461_3_300,6,0.2068758617161593,461_3
461_3_301,6,0.209601430289915,461_3
461_3_302,5,0.2103336464374888,461_3
461_3_303,5,0.2076684821321411,461_3
461_3_304,5,0.2040385165317904,461_3
461_3_305,5,0.1974168629311022,461_3
461_3_306,5,0.1908949822108441,461_3
461_3_307,5,0.1846240774441742,461_3
461_3_308,5,0.1784413570890883,461_3
461_3_309,5,0.1742576833779454,461_3
461_3_310,5,0.1742076050866549,461_3
461_3_311,5,0.1714141838493943,461_3
461_3_312,5,0.1669355220019127,461_3
461_3_313,5,0.1623299260980756,461_3
461_3_314,5,0.1583363190462868,461_3
461_3_315,5,0.1542824501735709,461_3
461_3_316,5,0.1502647253076281,461_3
461_3_317,5,0.1437106643577493,461_3
461_3_318,5,0.1383209845469302,461_3
461_3_319,5,0.1374719836677469,461_3
461_3_320,5,0.1351773461186196,461_3
461_3_321,5,0.1329818845828354,461_3
461_3_322,5,0.1354137928960971,461_3
461_3_323,5,0.1347937231522256,461_3
461_3_324,5,0.1312170770911944,461_3
461_3_325,5,0.1317105836704569,461_3
461_3_326,5,0.1297455439185809,461_3
461_3_327,5,0.1255986723915699,461_3
461_3_328,5,0.1261770602349,461_3
461_3_329,5,0.1245867508167368,461_3
461_3_330,6,0.1233719381788003,461_3
461_3_331,6,0.1261869281463167,461_3
461_3_332,6,0.1261294066504541,461_3
461_3_333,6,0.1221483642319787,461_3
461_3_334,6,0.1204818927244046,461_3
461_3_335,6,0.1170961359195865,461_3
461_3_336,6,0.1121902692279276,461_3
461_3_337,6,0.1091697140764011,461_3
461_3_338,6,0.1035758035029039,461_3
461_3_339,6,0.0967014523968188,461_3
461_3_340,6,0.0914177543154812,461_3
461_3_341,6,0.0858900790823451,461_3
461_3_342,6,0.0805204683681104,461_3
461_3_343,6,0.0797871083612521,461_3
461_3_344,6,0.0762891767603762,461_3
461_3_345,6,0.0712593018966125,461_3
461_3_346,6,0.0688799645963454,461_3
461_3_347,6,0.0649293888841145,461_3
461_3_348,6,0.0590275702576492,461_3
461_3_349,6,0.0544699991936709,461_3
461_3_350,6,0.0478612612731506,461_3
461_3_351,6,0.0408416168112516,461_3
461_3_352,6,0.0351443406320527,461_3
461_3_353,6,0.0303413364312118,461_3
461_3_354,6,0.0264574849464166,461_3
461_3_355,6,0.0259443637000607,461_3
461_3_356,6,0.0225904593762544,461_3
461_3_357,6,0.0186235137440519,461_3
461_3_358,6,0.0169600528693909,461_3
461_3_359,6,0.0133511845982702,461_3
461_3_360,6,0.0097705724002441,461_3
461_3_361,6,0.0085289609059521,461_3
461_3_362,6,0.0043794927657865,461_3
461_3_363,6,0.0,461_3
462_3_1,5,0.0,462_3
462_3_2,5,0.0087700276865725,462_3
462_3_3,5,0.0137668037980963,462_3
462_3_4,5,0.0174467645121097,462_3
462_3_5,5,0.022857571150853,462_3
462_3_6,5,0.0265080427317808,462_3
462_3_7,5,0.0306639005795911,462_3
462_3_8,5,0.0387333682922235,462_3
462_3_9,5,0.0457237484634943,462_3
462_3_10,5,0.0535266979693391,462_3
462_3_11,5,0.0620612695802139,462_3
462_3_12,5,0.0662531976552391,462_3
462_3_13,5,0.0703412806393691,462_3
462_3_14,5,0.0762521004886031,462_3
462_3_15,5,0.0812490110962664,462_3
462_3_16,5,0.086686401720066,462_3
462_3_17,5,0.0948547899691411,462_3
462_3_18,5,0.1001502573604669,462_3
462_3_19,5,0.1040529337766495,462_3
462_3_20,5,0.1092745806503723,462_3
462_3_21,5,0.1107606814970316,462_3
462_3_22,5,0.1125682621377284,462_3
462_3_23,5,0.1188755970478915,462_3
462_3_24,5,0.1237584957610052,462_3
462_3_25,5,0.1291549179741009,462_3
462_3_26,5,0.1348982928798263,462_3
462_3_27,5,0.1383526492416822,462_3
462_3_28,5,0.141273461868528,462_3
462_3_29,5,0.1483150973738393,462_3
462_3_30,6,0.1527942968850771,462_3
462_3_31,6,0.1563303585942113,462_3
462_3_32,6,0.1593553523443268,462_3
462_3_33,6,0.1606557864109919,462_3
462_3_34,6,0.1620620204690064,462_3
462_3_35,6,0.1663252567148908,462_3
462_3_36,6,0.1697564430575628,462_3
462_3_37,6,0.1731912703302787,462_3
462_3_38,6,0.1768708276257287,462_3
462_3_39,6,0.1789438798000542,462_3
462_3_40,6,0.1813499131880359,462_3
462_3_41,6,0.1852925694999515,462_3
462_3_42,6,0.1870359819212591,462_3
462_3_43,6,0.1894201496369231,462_3
462_3_44,6,0.1939106089850953,462_3
462_3_45,6,0.1966213892242898,462_3
462_3_46,6,0.1992400747783082,462_3
462_3_47,6,0.2040146692254045,462_3
462_3_48,6,0.2066836111116819,462_3
462_3_49,6,0.2088811363878238,462_3
462_3_50,6,0.2123747043161372,462_3
462_3_51,6,0.2150140559759991,462_3
462_3_52,6,0.2182444247565518,462_3
462_3_53,6,0.2220608915883907,462_3
462_3_54,6,0.2228054920572881,462_3
462_3_55,6,0.2246575688757936,462_3
462_3_56,6,0.2289239878373819,462_3
462_3_57,6,0.2331650016630558,462_3
462_3_58,6,0.2372487326589107,462_3
462_3_59,6,0.2419134595075683,462_3
462_3_60,6,0.2442094351049819,462_3
462_3_61,6,0.2469321026989844,462_3
462_3_62,6,0.2520673240925133,462_3
462_3_63,6,0.2555005578310076,462_3
462_3_64,6,0.2590840877280504,462_3
462_3_65,6,0.2638493987208902,462_3
462_3_66,6,0.2659651207187019,462_3
462_3_67,6,0.2680370917274043,462_3
462_3_68,6,0.2716442988217709,462_3
462_3_69,6,0.2733729058894517,462_3
462_3_70,6,0.2746339483127791,462_3
462_3_71,6,0.2774749901434987,462_3
462_3_72,6,0.2798498126751561,462_3
462_3_73,6,0.282670238479729,462_3
462_3_74,6,0.2868368741228697,462_3
462_3_75,6,0.2909317851893392,462_3
462_3_76,6,0.2965427335207886,462_3
462_3_77,6,0.3045105420115097,462_3
462_3_78,6,0.3074877844691763,462_3
462_3_79,6,0.3092704213078998,462_3
462_3_80,6,0.3123135318086603,462_3
462_3_81,6,0.3144765887833279,462_3
462_3_82,6,0.316915459158855,462_3
462_3_83,6,0.3210279777251042,462_3
462_3_84,6,0.3221665021622849,462_3
462_3_85,6,0.3233266329344137,462_3
462_3_86,6,0.3266615838865405,462_3
462_3_87,6,0.3286205667601207,462_3
462_3_88,6,0.3311007974355847,462_3
462_3_89,6,0.335839979039881,462_3
462_3_90,6,0.3371919006238759,462_3
462_3_91,6,0.3390295470994314,462_3
462_3_92,6,0.3426477064245073,462_3
462_3_93,6,0.3443039841619312,462_3
462_3_94,6,0.3477714118926728,462_3
462_3_95,6,0.3548834000916087,462_3
462_3_96,6,0.3590308562052748,462_3
462_3_97,6,0.361415570750692,462_3
462_3_98,6,0.3652966948434594,462_3
462_3_99,6,0.3685085496767863,462_3
462_3_100,6,0.3725667122120379,462_3
462_3_101,6,0.3795635814622032,462_3
462_3_102,6,0.3837698256239525,462_3
462_3_103,6,0.3876290572186473,462_3
462_3_104,6,0.3938680393875775,462_3
462_3_105,6,0.3978685720619325,462_3
462_3_106,6,0.401273752933424,462_3
462_3_107,6,0.4063640106269572,462_3
462_3_108,6,0.4095732467277801,462_3
462_3_109,6,0.4119481482060833,462_3
462_3_110,6,0.4161638281991061,462_3
462_3_111,6,0.4190515751552288,462_3
462_3_112,6,0.4231171896666444,462_3
462_3_113,6,0.4309296961999259,462_3
462_3_114,6,0.4365322393974349,462_3
462_3_115,6,0.4420509050565023,462_3
462_3_116,6,0.4492894571501025,462_3
462_3_117,6,0.4540242503470863,462_3
462_3_118,6,0.4582833857008767,462_3
462_3_119,6,0.464374318893038,462_3
462_3_120,6,0.4669877719905105,462_3
462_3_121,6,0.4691118716618227,462_3
462_3_122,6,0.4726538397232613,462_3
462_3_123,6,0.4750113803706469,462_3
462_3_124,6,0.4777185478458393,462_3
462_3_125,6,0.4827018763930983,462_3
462_3_126,6,0.4853356295752145,462_3
462_3_127,6,0.4871736999913278,462_3
462_3_128,6,0.4899325469046021,462_3
462_3_129,6,0.492226768764096,462_3
462_3_130,6,0.4967027869177969,462_3
462_3_131,6,0.5027180134861091,462_3
462_3_132,6,0.5049515402933946,462_3
462_3_133,6,0.507025156842343,462_3
462_3_134,6,0.5116011089147721,462_3
462_3_135,6,0.5136002446444641,462_3
462_3_136,6,0.5155060689458009,462_3
462_3_137,6,0.5185484622088645,462_3
462_3_138,6,0.5203995346880905,462_3
462_3_139,6,0.5224193245115056,462_3
462_3_140,6,0.5273088572298179,462_3
462_3_141,6,0.5310171885805886,462_3
462_3_142,6,0.5346453808656424,462_3
462_3_143,6,0.5396288844058985,462_3
462_3_144,6,0.5424047366910418,462_3
462_3_145,6,0.5445457916699679,462_3
462_3_146,6,0.5477382355879719,462_3
462_3_147,6,0.5496905615048475,462_3
462_3_148,6,0.5524352127930101,462_3
462_3_149,6,0.557552655707493,462_3
462_3_150,6,0.5615219637382154,462_3
462_3_151,6,0.565050883722497,462_3
462_3_152,6,0.5706036768744132,462_3
462_3_153,6,0.5747571193745238,462_3
462_3_154,6,0.5790387129318992,462_3
462_3_155,6,0.5855345145163995,462_3
462_3_156,6,0.5901405477354367,462_3
462_3_157,6,0.5952111109376759,462_3
462_3_158,6,0.600619734647931,462_3
462_3_159,6,0.6031047158407385,462_3
462_3_160,6,0.6053817327325333,462_3
462_3_161,6,0.6094505289993914,462_3
462_3_162,6,0.6123223219760672,462_3
462_3_163,6,0.6155753027377786,462_3
462_3_164,6,0.6213755376897299,462_3
462_3_165,6,0.624697278835461,462_3
462_3_166,6,0.6279873479562859,462_3
462_3_167,6,0.6322716237171999,462_3
462_3_168,6,0.634910032203224,462_3
462_3_169,6,0.6378021112733885,462_3
462_3_170,6,0.6440964483371854,462_3
462_3_171,6,0.6481046432772708,462_3
462_3_172,6,0.6519054629554537,462_3
462_3_173,6,0.6577206176450014,462_3
462_3_174,6,0.6607202719934087,462_3
462_3_175,6,0.6633984997843207,462_3
462_3_176,6,0.6680526555549229,462_3
462_3_177,6,0.670127683422223,462_3
462_3_178,6,0.6722932388087279,462_3
462_3_179,6,0.6767219629162262,462_3
462_3_180,6,0.6811762548743472,462_3
462_3_181,6,0.6865980752086327,462_3
462_3_182,6,0.6941199972468699,462_3
462_3_183,6,0.6988030253570854,462_3
462_3_184,6,0.7032514774457792,462_3
462_3_185,6,0.7104775082334494,462_3
462_3_186,6,0.7164274138163871,462_3
462_3_187,6,0.7218526348100152,462_3
462_3_188,6,0.7304065124371388,462_3
462_3_189,6,0.736139619992179,462_3
462_3_190,6,0.7413456946358934,462_3
462_3_191,6,0.748494694099614,462_3
462_3_192,6,0.7548166252879176,462_3
462_3_193,6,0.7614070521329286,462_3
462_3_194,6,0.7710002766478876,462_3
462_3_195,6,0.7788505334089373,462_3
462_3_196,6,0.7865042107159559,462_3
462_3_197,6,0.7967749261810952,462_3
462_3_198,6,0.8056915540190679,462_3
462_3_199,6,0.81507948826844,462_3
462_3_200,6,0.8306529520872543,462_3
462_3_201,6,0.8445235289400921,462_3
462_3_202,6,0.8567258792376049,462_3
462_3_203,6,0.8761837950574163,462_3
462_3_204,6,0.8963791370013601,462_3
462_3_205,6,0.919372883202056,462_3
