index,Class,video,measure,ps,frames_n,measure_scaled
496_3_254,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_255,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_256,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_257,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_258,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_259,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_260,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_261,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_262,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_263,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_264,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_265,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_266,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_267,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_268,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_269,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_270,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_271,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_272,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_273,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_274,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_275,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_276,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_277,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_278,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_279,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_280,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_281,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_282,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_283,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_284,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_285,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_286,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_287,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_288,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_289,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_290,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_291,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_292,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_293,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_294,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_295,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_296,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_297,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_298,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_299,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_300,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_301,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_302,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_303,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_304,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_305,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_306,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_307,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_308,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_309,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_310,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_311,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_312,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_313,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_314,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_315,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_316,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_317,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_318,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_319,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_320,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_321,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_322,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_323,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_324,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_325,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_326,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_327,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_328,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_329,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_330,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_331,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_332,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_333,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_334,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_335,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_336,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_337,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_338,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_339,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_340,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_341,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_342,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_343,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_344,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_345,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_346,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_347,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_348,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_349,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_350,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_351,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_352,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_353,6,496_3,4.8,0.103045,354,0.1704928129225401
496_3_354,6,496_3,4.8,0.103045,354,0.1704928129225401
497_3_9,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_10,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_11,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_12,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_13,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_14,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_15,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_16,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_17,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_18,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_19,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_20,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_21,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_39,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_40,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_41,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_42,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_43,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_44,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_45,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_46,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_47,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_48,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_49,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_50,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_51,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_52,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_53,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_54,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_55,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_56,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_57,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_58,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_59,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_60,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_61,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_62,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_63,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_64,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_65,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_66,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_67,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_68,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_69,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_70,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_101,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_102,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_103,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_104,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_105,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_106,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_107,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_108,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_109,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_110,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_111,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_112,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_113,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_114,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_115,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_116,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_117,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_118,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_119,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_120,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_121,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_122,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_123,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_124,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_125,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_126,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_127,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_142,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_143,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_144,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_145,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_146,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_147,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_148,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_149,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_150,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_151,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_152,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_153,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_154,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_155,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_156,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_157,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_158,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_159,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_160,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_161,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_162,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_163,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_164,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_165,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_166,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_167,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_168,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_169,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_170,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_171,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_172,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_173,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_174,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_175,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_176,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_177,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_178,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_179,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_180,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_181,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_182,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_183,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_184,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_185,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_186,6,497_3,6.15,0.130255,325,0.1734849385534109
497_3_187,6,497_3,6.15,0.130255,325,0.1734849385534109
498_3_4,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_5,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_6,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_7,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_8,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_9,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_10,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_11,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_12,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_13,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_14,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_15,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_16,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_17,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_18,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_19,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_20,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_21,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_22,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_23,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_24,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_25,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_26,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_27,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_28,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_29,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_30,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_31,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_32,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_33,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_34,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_35,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_36,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_37,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_38,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_39,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_40,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_41,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_42,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_43,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_44,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_45,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_46,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_47,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_48,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_49,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_50,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_51,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_52,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_53,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_54,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_55,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_56,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_57,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_58,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_59,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_60,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_61,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_62,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_63,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_64,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_65,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_66,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_67,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_68,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_69,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_70,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_71,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_72,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_73,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_74,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_75,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_76,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_77,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_78,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_79,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_80,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_81,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_82,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_83,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_84,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_85,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_86,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_87,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_88,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_89,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_90,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_91,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_92,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_93,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_94,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_95,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_96,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_97,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_98,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_99,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_100,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_101,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_102,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_103,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_104,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_105,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_106,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_107,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_108,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_109,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_110,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_111,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_112,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_113,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_114,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_115,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_116,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_117,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_118,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_119,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_120,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_121,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_122,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_123,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_124,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_125,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_126,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_127,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_128,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_129,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_130,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_131,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_132,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_133,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_134,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_135,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_136,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_137,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_138,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_139,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_140,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_141,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_142,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_143,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_144,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_145,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_146,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_147,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_148,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_149,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_150,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_151,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_152,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_153,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_154,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_155,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_156,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_157,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_158,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_159,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_160,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_161,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_162,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_163,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_164,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_165,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_166,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_167,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_168,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_169,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_170,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_171,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_172,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_173,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_174,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_175,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_176,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_177,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_178,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_179,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_180,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_181,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_182,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_266,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_267,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_268,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_269,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_270,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_271,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_272,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_273,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_274,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_275,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_276,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_277,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_278,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_279,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_280,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_281,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_282,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_283,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_284,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_285,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_286,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_287,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_288,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_289,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_290,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_291,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_292,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_293,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_294,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_295,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_296,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_297,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_298,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_299,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_300,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_301,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_302,6,498_3,6.04,0.167112,309,0.1211906546015369
498_3_303,6,498_3,6.04,0.167112,309,0.1211906546015369
